X 	 Y 	 Z 	 Phi 	 Theta 	 Psi 	 Vx 	 Vy 	 Vz 	 dPhi 	 dTheta 	 dPsi 	Xd 	 Yd 	 Zd 	 Phid 	 Thetad 	 Psid 	  t
 1.966	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.380	 -0.000	  0.000	 -0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 18.155	 
 1.979	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.379	 -0.000	  0.000	 -0.000	 -0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 18.188	 
 1.991	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.379	 -0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.221	 
 2.004	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.378	 -0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.254	 
 2.016	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.378	 -0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.288	 
 2.029	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.377	 -0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.321	 
 2.042	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.377	 -0.000	  0.000	 -0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.365	 
 2.054	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.376	 -0.000	  0.000	 -0.000	 -0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.398	 
 2.067	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.376	 -0.000	  0.000	 -0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.431	 
 2.079	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.375	 -0.000	  0.000	 -0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.465	 
 2.092	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.374	 -0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.507	 
 2.104	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.373	 -0.000	  0.000	  0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.540	 
 2.116	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.373	 -0.000	  0.000	  0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 18.573	 
 2.129	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.372	 -0.000	  0.000	  0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 18.607	 
 2.141	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.371	 -0.000	  0.000	 -0.000	 -0.003	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 18.640	 
 2.154	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.370	 -0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 18.673	 
 2.166	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.369	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 18.707	 
 2.178	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.368	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 18.740	 
 2.190	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.367	  0.000	  0.000	  0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 18.773	 
 2.203	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.366	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 18.807	 
 2.215	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.365	  0.000	  0.000	  0.000	 -0.004	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 18.840	 
 2.227	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.364	  0.000	  0.000	  0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 18.874	 
 2.239	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.363	  0.000	  0.000	  0.000	 -0.004	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 18.907	 
 2.251	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.362	  0.000	  0.000	  0.000	 -0.004	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 18.940	 
 2.263	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.360	  0.000	  0.000	 -0.000	 -0.004	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 18.973	 
 2.275	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.359	  0.000	  0.000	 -0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 19.007	 
 2.287	  0.000	  1.233	 -0.000	 -0.004	 -0.000	  0.358	  0.000	  0.000	  0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.005	  0.000	 19.040	 
 2.299	  0.000	  1.233	 -0.000	 -0.004	 -0.000	  0.356	  0.000	  0.000	 -0.000	 -0.005	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.005	  0.000	 19.074	 
 2.311	  0.000	  1.233	 -0.000	 -0.004	 -0.000	  0.355	  0.000	  0.000	  0.000	 -0.005	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.005	  0.000	 19.107	 
 2.322	  0.000	  1.233	 -0.000	 -0.004	 -0.000	  0.353	  0.000	  0.000	 -0.000	 -0.005	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.005	  0.000	 19.140	 
 2.334	  0.000	  1.233	 -0.000	 -0.004	 -0.000	  0.351	  0.000	  0.000	 -0.000	 -0.005	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.005	  0.000	 19.174	 
 2.346	  0.000	  1.233	 -0.000	 -0.004	 -0.000	  0.349	  0.000	  0.000	  0.000	 -0.005	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.006	  0.000	 19.207	 
 2.357	  0.000	  1.233	 -0.000	 -0.005	 -0.000	  0.348	  0.000	  0.000	  0.000	 -0.005	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.006	  0.000	 19.240	 
 2.369	  0.000	  1.233	 -0.000	 -0.005	 -0.000	  0.346	  0.000	  0.000	  0.000	 -0.005	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.006	  0.000	 19.274	 
 2.380	  0.000	  1.233	 -0.000	 -0.005	 -0.000	  0.344	  0.000	  0.000	 -0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.006	  0.000	 19.315	 
 2.392	  0.000	  1.233	  0.000	 -0.005	 -0.000	  0.342	  0.000	  0.000	  0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.006	  0.000	 19.348	 
 2.403	  0.000	  1.233	  0.000	 -0.005	 -0.000	  0.340	  0.000	  0.000	  0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.007	  0.000	 19.401	 
 2.414	  0.000	  1.233	  0.000	 -0.006	 -0.000	  0.337	  0.000	  0.000	  0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.007	  0.000	 19.438	 
 2.425	  0.000	  1.233	  0.000	 -0.006	 -0.000	  0.335	  0.000	  0.000	 -0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.007	  0.000	 19.472	 
 2.437	  0.000	  1.233	  0.000	 -0.006	 -0.000	  0.333	  0.000	  0.000	 -0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.007	  0.000	 19.517	 
 2.448	  0.000	  1.233	  0.000	 -0.006	 -0.000	  0.330	  0.000	  0.000	 -0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.008	  0.000	 19.550	 
 2.458	  0.000	  1.233	  0.000	 -0.006	 -0.000	  0.328	  0.000	  0.000	 -0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.008	  0.000	 19.588	 
 2.469	  0.000	  1.233	  0.000	 -0.007	 -0.000	  0.325	  0.000	  0.000	 -0.000	 -0.006	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.008	  0.000	 19.622	 
 2.480	  0.000	  1.233	  0.000	 -0.007	 -0.000	  0.323	  0.000	  0.000	 -0.000	 -0.007	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.008	  0.000	 19.655	 
 2.491	  0.000	  1.233	 -0.000	 -0.007	 -0.000	  0.320	 -0.000	  0.000	 -0.000	 -0.007	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.009	  0.000	 19.688	 
 2.501	  0.000	  1.233	 -0.000	 -0.007	 -0.000	  0.317	 -0.000	  0.000	 -0.000	 -0.007	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.009	  0.000	 19.722	 
 2.512	  0.000	  1.233	 -0.000	 -0.007	 -0.000	  0.314	  0.000	  0.000	  0.000	 -0.007	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.009	  0.000	 19.755	 
 2.522	  0.000	  1.233	 -0.000	 -0.008	 -0.000	  0.311	  0.000	  0.000	 -0.000	 -0.007	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.009	  0.000	 19.789	 
 2.532	  0.000	  1.233	 -0.000	 -0.008	 -0.000	  0.308	  0.000	  0.000	 -0.000	 -0.007	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.010	  0.000	 19.822	 
 2.543	  0.000	  1.233	 -0.000	 -0.008	 -0.000	  0.305	  0.000	  0.000	  0.000	 -0.007	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.010	  0.000	 19.855	 
 2.553	  0.000	  1.233	 -0.000	 -0.008	 -0.000	  0.301	  0.000	  0.000	  0.000	 -0.007	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.010	  0.000	 19.888	 
 2.563	  0.000	  1.233	 -0.000	 -0.009	 -0.000	  0.298	  0.000	  0.000	 -0.000	 -0.006	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.010	  0.000	 19.922	 
 2.572	  0.000	  1.233	 -0.000	 -0.009	 -0.000	  0.294	  0.000	  0.000	  0.000	 -0.006	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.010	  0.000	 19.955	 
 2.582	  0.000	  1.233	 -0.000	 -0.009	 -0.000	  0.291	  0.000	  0.000	 -0.000	 -0.006	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.011	  0.000	 19.989	 
 2.592	  0.000	  1.233	  0.000	 -0.009	 -0.000	  0.287	  0.000	  0.000	  0.000	 -0.006	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.198	  0.000	 20.022	 
 2.601	  0.000	  1.233	  0.000	 -0.014	 -0.000	  0.284	  0.000	  0.000	  0.000	 -0.132	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.197	  0.000	 20.055	 
 2.610	  0.000	  1.233	  0.000	 -0.017	 -0.000	  0.278	  0.000	  0.000	 -0.000	 -0.116	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.196	  0.000	 20.089	 
 2.619	  0.000	  1.233	  0.000	 -0.021	 -0.000	  0.271	  0.000	  0.000	  0.000	 -0.106	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.194	  0.000	 20.122	 
 2.628	  0.000	  1.233	  0.000	 -0.024	 -0.000	  0.262	  0.000	  0.000	  0.000	 -0.097	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.192	  0.000	 20.155	 
 2.637	  0.000	  1.233	  0.000	 -0.027	 -0.000	  0.252	  0.000	  0.000	 -0.000	 -0.089	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.190	  0.000	 20.189	 
 2.645	  0.000	  1.233	  0.000	 -0.030	 -0.000	  0.240	  0.000	  0.001	 -0.000	 -0.081	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.187	  0.000	 20.222	 
 2.652	  0.000	  1.233	  0.000	 -0.032	 -0.000	  0.226	  0.000	  0.001	 -0.000	 -0.073	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.184	  0.000	 20.255	 
 2.659	  0.000	  1.233	  0.000	 -0.034	 -0.000	  0.212	  0.000	  0.001	 -0.000	 -0.066	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.180	  0.000	 20.289	 
 2.666	  0.000	  1.233	  0.000	 -0.036	 -0.000	  0.196	  0.000	  0.001	  0.000	 -0.059	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.176	  0.000	 20.322	 
 2.672	  0.000	  1.233	  0.000	 -0.038	 -0.000	  0.179	  0.000	  0.001	  0.000	 -0.052	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.172	  0.000	 20.355	 
 2.677	  0.000	  1.233	  0.000	 -0.040	 -0.000	  0.162	  0.000	  0.001	  0.000	 -0.046	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.167	  0.000	 20.389	 
 2.682	  0.000	  1.233	  0.000	 -0.041	 -0.000	  0.143	  0.000	  0.001	  0.000	 -0.039	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.162	  0.000	 20.422	 
 2.686	  0.000	  1.233	  0.000	 -0.042	 -0.000	  0.125	  0.000	  0.001	 -0.000	 -0.034	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.157	  0.000	 20.455	 
 2.689	  0.000	  1.233	  0.000	 -0.043	 -0.000	  0.106	  0.000	  0.001	  0.000	 -0.028	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.151	  0.000	 20.489	 
 2.692	  0.000	  1.233	  0.000	 -0.044	 -0.000	  0.086	  0.000	  0.001	  0.000	 -0.023	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.145	  0.000	 20.522	 
 2.695	  0.000	  1.233	  0.000	 -0.044	 -0.000	  0.067	  0.000	  0.001	  0.000	 -0.018	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.139	  0.000	 20.556	 
 2.696	  0.000	  1.233	  0.000	 -0.045	 -0.000	  0.047	  0.000	  0.001	  0.000	 -0.013	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.133	  0.000	 20.589	 
 2.697	  0.000	  1.233	  0.000	 -0.045	 -0.000	  0.028	  0.000	  0.001	  0.000	 -0.009	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.127	  0.000	 20.622	 
 2.697	  0.000	  1.233	  0.000	 -0.045	 -0.000	  0.009	  0.000	  0.001	  0.000	 -0.005	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.121	  0.000	 20.656	 
 2.697	  0.000	  1.233	  0.000	 -0.045	 -0.000	 -0.010	  0.000	  0.001	  0.000	 -0.000	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.115	  0.000	 20.689	 
 2.696	  0.000	  1.233	  0.000	 -0.045	 -0.000	 -0.028	 -0.000	  0.001	  0.000	  0.004	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.109	  0.000	 20.722	 
 2.695	  0.000	  1.234	  0.000	 -0.045	 -0.000	 -0.047	 -0.000	  0.001	  0.000	  0.008	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.103	  0.000	 20.755	 
 2.692	  0.000	  1.234	  0.000	 -0.045	 -0.000	 -0.064	 -0.000	  0.001	 -0.000	  0.012	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.098	  0.000	 20.789	 
 2.690	  0.000	  1.234	  0.000	 -0.044	 -0.000	 -0.081	 -0.000	  0.001	 -0.000	  0.015	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.092	  0.000	 20.822	 
 2.686	  0.000	  1.234	  0.000	 -0.043	 -0.000	 -0.098	 -0.000	  0.001	  0.000	  0.019	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.087	  0.000	 20.856	 
 2.683	  0.000	  1.234	  0.000	 -0.043	 -0.000	 -0.113	 -0.000	  0.001	  0.000	  0.022	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.082	  0.000	 20.889	 
 2.678	  0.000	  1.234	  0.000	 -0.042	 -0.000	 -0.129	 -0.000	  0.001	  0.000	  0.025	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.077	  0.000	 20.922	 
 2.674	  0.000	  1.234	  0.000	 -0.041	 -0.000	 -0.143	 -0.000	  0.001	  0.000	  0.027	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.072	  0.000	 20.956	 
 2.668	  0.000	  1.234	  0.000	 -0.040	 -0.000	 -0.157	 -0.000	  0.000	  0.000	  0.029	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.068	  0.000	 20.989	 
 2.663	  0.000	  1.234	  0.000	 -0.039	 -0.000	 -0.170	 -0.000	  0.000	  0.000	  0.031	 -0.000	 -3.000	  0.000	  1.200	  0.000	 -0.064	  0.000	 21.022	 
 2.657	  0.000	  1.234	  0.000	 -0.038	 -0.000	 -0.182	 -0.000	  0.000	 -0.000	  0.032	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.060	  0.000	 21.056	 
 2.650	  0.000	  1.234	  0.000	 -0.037	 -0.000	 -0.194	 -0.000	  0.000	 -0.000	  0.033	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.056	  0.000	 21.089	 
 2.643	  0.000	  1.234	  0.000	 -0.036	 -0.000	 -0.205	 -0.000	 -0.000	 -0.000	  0.033	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.052	  0.000	 21.122	 
 2.636	  0.000	  1.234	  0.000	 -0.035	 -0.000	 -0.216	 -0.000	 -0.000	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.049	  0.000	 21.156	 
 2.629	  0.000	  1.234	  0.000	 -0.033	 -0.000	 -0.226	 -0.000	 -0.000	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.046	  0.000	 21.189	 
 2.621	  0.000	  1.234	  0.000	 -0.032	 -0.000	 -0.236	 -0.000	 -0.000	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.043	  0.000	 21.222	 
 2.613	  0.000	  1.234	 -0.000	 -0.031	 -0.000	 -0.245	 -0.000	 -0.000	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.040	  0.000	 21.256	 
 2.604	  0.000	  1.234	 -0.000	 -0.030	 -0.000	 -0.254	 -0.000	 -0.000	 -0.000	  0.033	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.038	  0.000	 21.289	 
 2.595	  0.000	  1.234	 -0.000	 -0.029	 -0.000	 -0.262	 -0.000	 -0.000	 -0.000	  0.033	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.035	  0.000	 21.322	 
 2.586	  0.000	  1.234	 -0.000	 -0.028	 -0.000	 -0.270	 -0.000	 -0.001	 -0.000	  0.033	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.033	  0.000	 21.356	 
 2.577	  0.000	  1.234	 -0.000	 -0.027	 -0.000	 -0.279	 -0.000	 -0.001	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.030	  0.000	 21.389	 
 2.568	  0.000	  1.234	 -0.000	 -0.026	 -0.000	 -0.286	 -0.000	 -0.001	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.028	  0.000	 21.422	 
 2.558	  0.000	  1.234	 -0.000	 -0.025	 -0.000	 -0.294	 -0.000	 -0.001	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.026	  0.000	 21.456	 
 2.548	  0.000	  1.234	 -0.000	 -0.023	 -0.000	 -0.302	 -0.000	 -0.001	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.024	  0.000	 21.489	 
 2.537	  0.000	  1.234	 -0.000	 -0.022	 -0.000	 -0.309	 -0.000	 -0.001	  0.000	  0.035	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.022	  0.000	 21.522	 
 2.527	  0.000	  1.233	 -0.000	 -0.021	 -0.000	 -0.317	 -0.000	 -0.001	 -0.000	  0.036	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.020	  0.000	 21.556	 
 2.516	  0.000	  1.233	 -0.000	 -0.020	 -0.000	 -0.324	 -0.000	 -0.001	  0.000	  0.036	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.018	  0.000	 21.589	 
 2.505	  0.000	  1.233	 -0.000	 -0.019	 -0.000	 -0.332	 -0.000	 -0.001	  0.000	  0.037	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.016	  0.000	 21.623	 
 2.494	  0.000	  1.233	 -0.000	 -0.017	 -0.000	 -0.339	 -0.000	 -0.001	  0.000	  0.037	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.014	  0.000	 21.663	 
 2.482	  0.000	  1.233	 -0.000	 -0.016	 -0.000	 -0.346	 -0.000	 -0.001	  0.000	  0.038	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.012	  0.000	 21.696	 
 2.470	  0.000	  1.233	 -0.000	 -0.015	 -0.000	 -0.353	 -0.000	 -0.001	  0.000	  0.038	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.010	  0.000	 21.741	 
 2.458	  0.000	  1.233	 -0.000	 -0.014	 -0.000	 -0.360	 -0.000	 -0.001	  0.000	  0.038	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.009	  0.000	 21.774	 
 2.446	  0.000	  1.233	 -0.000	 -0.012	 -0.000	 -0.367	 -0.000	 -0.001	  0.000	  0.039	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.007	  0.000	 21.814	 
 2.434	  0.000	  1.233	 -0.000	 -0.011	 -0.000	 -0.374	  0.000	 -0.001	  0.000	  0.039	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.005	  0.000	 21.848	 
 2.421	  0.000	  1.233	 -0.000	 -0.010	 -0.000	 -0.380	  0.000	 -0.001	 -0.000	  0.038	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 21.881	 
 2.408	  0.000	  1.233	 -0.000	 -0.008	 -0.000	 -0.386	  0.000	 -0.001	  0.000	  0.038	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 21.916	 
 2.395	  0.000	  1.233	 -0.000	 -0.007	 -0.000	 -0.392	  0.000	 -0.001	 -0.000	  0.038	  0.000	 -3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 21.947	 
 2.382	  0.000	  1.233	 -0.000	 -0.006	 -0.000	 -0.398	  0.000	 -0.001	 -0.000	  0.037	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.001	  0.000	 21.981	 
 2.368	  0.000	  1.233	 -0.000	 -0.005	 -0.000	 -0.403	  0.000	 -0.001	 -0.000	  0.036	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.002	  0.000	 22.014	 
 2.355	  0.000	  1.233	 -0.000	 -0.004	 -0.000	 -0.408	 -0.000	 -0.001	  0.000	  0.035	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.003	  0.000	 22.048	 
 2.341	  0.000	  1.233	 -0.000	 -0.002	 -0.000	 -0.412	 -0.000	 -0.001	 -0.000	  0.034	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.005	  0.000	 22.083	 
 2.327	  0.000	  1.233	 -0.000	 -0.001	 -0.000	 -0.416	 -0.000	 -0.001	 -0.000	  0.032	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.006	  0.000	 22.116	 
 2.313	  0.000	  1.233	 -0.000	 -0.000	 -0.000	 -0.420	 -0.000	 -0.001	 -0.000	  0.031	 -0.000	 -3.000	  0.000	  1.200	  0.000	  0.006	  0.000	 22.174	 
 2.299	  0.000	  1.233	 -0.000	  0.001	 -0.000	 -0.423	 -0.000	 -0.001	 -0.000	  0.029	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.007	  0.000	 22.207	 
 2.285	  0.000	  1.233	 -0.000	  0.001	 -0.000	 -0.426	 -0.000	 -0.001	 -0.000	  0.027	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.008	  0.000	 22.240	 
 2.271	  0.000	  1.233	 -0.000	  0.002	 -0.000	 -0.428	 -0.000	 -0.001	 -0.000	  0.025	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.009	  0.000	 22.284	 
 2.256	  0.000	  1.233	 -0.000	  0.003	 -0.000	 -0.430	 -0.000	 -0.000	 -0.000	  0.023	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.009	  0.000	 22.317	 
 2.242	  0.000	  1.233	 -0.000	  0.004	 -0.000	 -0.431	  0.000	 -0.000	 -0.000	  0.021	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.351	 
 2.227	  0.000	  1.233	 -0.000	  0.004	 -0.000	 -0.432	  0.000	 -0.000	  0.000	  0.018	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.384	 
 2.213	  0.000	  1.233	 -0.000	  0.005	 -0.000	 -0.432	  0.000	 -0.000	 -0.000	  0.016	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.428	 
 2.199	  0.000	  1.233	 -0.000	  0.005	 -0.000	 -0.432	  0.000	 -0.000	  0.000	  0.014	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.461	 
 2.184	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.432	  0.000	 -0.000	  0.000	  0.011	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.494	 
 2.170	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.431	  0.000	 -0.000	  0.000	  0.009	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.527	 
 2.156	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.429	  0.000	 -0.000	  0.000	  0.007	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.569	 
 2.141	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.428	  0.000	 -0.000	  0.000	  0.004	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.010	  0.000	 22.602	 
 2.127	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.426	  0.000	 -0.000	  0.000	  0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.009	  0.000	 22.636	 
 2.113	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.423	  0.000	 -0.000	 -0.000	 -0.000	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.009	  0.000	 22.669	 
 2.099	  0.000	  1.233	 -0.000	  0.006	 -0.000	 -0.421	  0.000	 -0.000	 -0.000	 -0.002	  0.000	 -3.000	  0.000	  1.200	  0.000	  0.008	  0.000	 22.711	 
