X 	 Y 	 Z 	 Phi 	 Theta 	 Psi 	 Vx 	 Vy 	 Vz 	 dPhi 	 dTheta 	 dPsi 	Xd 	 Yd 	 Zd 	 Phid 	 Thetad 	 Psid 	  t
 0.586	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.407	 
 0.599	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.440	 
 0.612	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.474	 
 0.625	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.507	 
 0.638	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.540	 
 0.651	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.574	 
 0.664	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.607	 
 0.677	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.640	 
 0.690	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.674	 
 0.703	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.707	 
 0.716	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	  0.000	  0.000	 10.740	 
 0.729	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.773	 
 0.742	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.807	 
 0.755	  0.000	  1.233	  0.000	  0.000	 -0.000	  0.388	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.840	 
 0.768	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.874	 
 0.780	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.907	 
 0.793	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.940	 
 0.806	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.974	 
 0.819	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.007	 
 0.832	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.040	 
 0.845	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.074	 
 0.858	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	 -0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.107	 
 0.871	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.140	 
 0.884	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.173	 
 0.897	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.207	 
 0.910	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.240	 
 0.923	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.274	 
 0.936	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.307	 
 0.949	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.340	 
 0.962	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.374	 
 0.975	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.407	 
 0.988	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.440	 
 1.001	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.474	 
 1.013	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.507	 
 1.026	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.541	 
 1.039	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.574	 
 1.052	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.607	 
 1.065	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.640	 
 1.078	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.675	 
 1.091	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.707	 
 1.104	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.742	 
 1.117	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.776	 
 1.130	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.808	 
 1.143	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.841	 
 1.156	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.874	 
 1.169	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.907	 
 1.182	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.941	 
 1.195	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 11.974	 
 1.208	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.007	 
 1.220	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.040	 
 1.233	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.074	 
 1.246	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.107	 
 1.259	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.141	 
 1.272	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.174	 
 1.285	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.207	 
 1.298	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.241	 
 1.311	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.274	 
 1.324	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.307	 
 1.337	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.341	 
 1.350	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.374	 
 1.363	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.408	 
 1.376	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.441	 
 1.388	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.474	 
 1.401	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.388	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.507	 
 1.414	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.000	  0.000	 12.541	 
 1.427	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.574	 
 1.440	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.607	 
 1.453	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.641	 
 1.466	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.674	 
 1.479	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.707	 
 1.492	 -0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.741	 
 1.505	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.774	 
 1.518	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.808	 
 1.530	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.841	 
 1.543	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.874	 
 1.556	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.907	 
 1.569	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.941	 
 1.582	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.387	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 12.974	 
 1.595	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.008	 
 1.608	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.041	 
 1.621	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.074	 
 1.634	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.108	 
 1.646	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.141	 
 1.659	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.174	 
 1.672	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.208	 
 1.685	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.386	  0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.241	 
 1.698	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.385	  0.000	  0.000	  0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 13.275	 
 1.711	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.385	  0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.308	 
 1.724	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.385	  0.000	  0.000	 -0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.341	 
 1.736	  0.000	  1.233	 -0.000	 -0.000	 -0.000	  0.385	  0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.374	 
 1.749	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.385	  0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.408	 
 1.762	  0.000	  1.233	  0.000	 -0.000	 -0.000	  0.385	  0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.441	 
 1.775	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.384	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.474	 
 1.788	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.384	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.508	 
 1.800	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.384	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.541	 
 1.813	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.384	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.574	 
 1.826	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.383	 -0.000	  0.000	 -0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.608	 
 1.839	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.383	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.641	 
 1.852	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.383	 -0.000	  0.000	  0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.675	 
 1.864	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.383	 -0.000	  0.000	 -0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.708	 
 1.877	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.382	 -0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.741	 
 1.890	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.382	 -0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.774	 
 1.902	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.382	 -0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.808	 
 1.915	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.381	 -0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.841	 
 1.928	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.381	 -0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.875	 
 1.941	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.381	 -0.000	  0.000	 -0.000	 -0.001	  0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.908	 
 1.953	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.380	 -0.000	  0.000	 -0.000	 -0.001	 -0.000	  3.000	  0.000	  1.200	 -0.000	 -0.001	  0.000	 13.941	 
 1.966	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.380	  0.000	  0.000	 -0.000	 -0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 13.975	 
 1.979	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.379	  0.000	  0.000	 -0.000	 -0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.001	  0.000	 14.008	 
 1.991	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.379	  0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.041	 
 2.004	  0.000	  1.233	 -0.000	 -0.001	 -0.000	  0.378	  0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.075	 
 2.016	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.378	  0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.108	 
 2.029	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.377	  0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.141	 
 2.042	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.377	  0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.174	 
 2.054	  0.000	  1.233	  0.000	 -0.001	 -0.000	  0.376	  0.000	  0.000	 -0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.208	 
 2.067	  0.000	  1.233	  0.000	 -0.002	 -0.000	  0.376	  0.000	  0.000	  0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.241	 
 2.079	  0.000	  1.233	  0.000	 -0.002	 -0.000	  0.375	  0.000	  0.000	 -0.000	 -0.002	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.275	 
 2.092	  0.000	  1.233	  0.000	 -0.002	 -0.000	  0.374	  0.000	  0.000	 -0.000	 -0.002	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.308	 
 2.104	  0.000	  1.233	  0.000	 -0.002	 -0.000	  0.373	  0.000	  0.000	  0.000	 -0.003	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.342	 
 2.116	  0.000	  1.233	  0.000	 -0.002	 -0.000	  0.373	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.002	  0.000	 14.375	 
 2.129	  0.000	  1.233	  0.000	 -0.002	 -0.000	  0.372	  0.000	  0.000	  0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 14.408	 
 2.141	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.371	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 14.441	 
 2.154	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.370	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 14.475	 
 2.166	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.369	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 14.508	 
 2.178	  0.000	  1.233	 -0.000	 -0.002	 -0.000	  0.368	  0.000	  0.000	 -0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 14.542	 
 2.190	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.367	  0.000	  0.000	  0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 14.575	 
 2.203	  0.000	  1.233	 -0.000	 -0.003	 -0.000	  0.366	  0.000	  0.000	  0.000	 -0.003	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.003	  0.000	 14.608	 
 2.215	  0.000	  1.233	  0.000	 -0.003	 -0.000	  0.365	  0.000	  0.000	  0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 14.641	 
 2.227	  0.000	  1.233	  0.000	 -0.003	 -0.000	  0.364	  0.000	  0.000	  0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 14.675	 
 2.239	  0.000	  1.233	  0.000	 -0.003	 -0.000	  0.363	  0.000	  0.000	  0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 14.708	 
 2.251	  0.000	  1.233	  0.000	 -0.003	 -0.000	  0.362	  0.000	  0.000	 -0.000	 -0.004	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 14.742	 
 2.263	  0.000	  1.233	  0.000	 -0.003	 -0.000	  0.360	  0.000	  0.000	 -0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 14.775	 
 2.275	  0.000	  1.233	  0.000	 -0.003	 -0.000	  0.359	  0.000	  0.000	 -0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.004	  0.000	 14.808	 
 2.287	  0.000	  1.233	  0.000	 -0.004	 -0.000	  0.358	 -0.000	  0.000	 -0.000	 -0.004	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.005	  0.000	 14.841	 
