X 	 Y 	 Z 	 Phi 	 Theta 	 Psi 	 Vx 	 Vy 	 Vz 	 dPhi 	 dTheta 	 dPsi 	Xd 	 Yd 	 Zd 	 Phid 	 Thetad 	 Psid 	  t
-0.849	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.760	 
-0.840	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.793	 
-0.831	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.827	 
-0.823	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.860	 
-0.814	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	  0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.901	 
-0.805	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.934	 
-0.796	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 10.969	 
-0.788	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	 -0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.001	 
-0.779	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	  0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.038	 
-0.770	  0.000	  1.292	  0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.071	 
-0.761	  0.000	  1.292	 -0.000	 -0.000	 -0.000	  0.262	 -0.000	  0.000	 -0.000	  0.000	 -0.000	  3.000	  0.000	  1.200	  0.000	 -0.000	  0.000	 11.105	 
